combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
AKAZE+AKAZE 15,0,0.5406951006273999,0.20350007375897755,134537,76385,46794,0.34781509919204384,0.6126071872749885,9.627800905971295,4.896251900058542,0.5085535054034841,4.800000190734863,64.58084869384766,105,9.75804325895044,1.0135277364219661,169619,406.90434782608696,186.08282279033213,0.5730707323190799,1.0166268248244577,0.4173963407618107,0.831955966697394,1.9932037860680571,3.3604361625426464,7.500712275607179,0.19660640253023892,1.4358325765125053,0.03304667117595903,0.0008548104457836475,0.8772629618592663,0.4393436607193528,0.8829706546665237,0.7789072912384677,0.09402020635257291,0.7654206321230741,0.9440524206511001,0.6766911538903652,0.9468186263975996,0.7475094756315044,-0.01892632294140401
AKAZE+BRISK 15,0,0.5406951006273999,0.20350007375897755,128111,76385,41222,0.3217678419495594,0.539660928192708,9.583453012249166,4.90134767110042,0.511438587410584,4.800000190734863,64.58084869384766,103,9.843515415505362,1.0271366075384096,169619,358.45217391304345,190.57620835488956,0.6367714714143836,0.9896806945812825,0.3446254894177641,0.7121344805980228,2.066401071496933,3.7538462739343226,8.058599874369323,0.3545679491533647,2.075778249409207,0.03969994770160252,0.0017223812527291252,0.787984371929843,0.3977594750598512,0.8098606189390926,0.6435366191610766,0.07022597650773357,0.6063668699273348,0.8681371046435643,0.5328413416351961,0.9011420662186037,0.6883744198129725,0.04712776175853881
AKAZE+ORB 15,0,0.5405232653061224,0.20365170143801947,131108,76360,39370,0.30028678646611956,0.5155840754321634,9.630174715748735,5.034676732011948,0.5228022212077289,4.800000190734863,64.58084869384766,104,9.602520327135666,0.9971283606549896,169596,342.3478260869565,190.68809239758687,0.6252092557117568,0.9881790548358101,0.21079315281944835,0.47000587063551263,2.229701792249813,3.8031012600298992,7.968915596883102,0.3567945135890272,1.8882758434213844,0.03877719132318394,0.0014986029972059943,0.7314678715827622,0.37189811110397814,0.7671257808158285,0.5780912318658156,0.07006943040314842,0.5868079212533169,0.8148192755423378,0.5285303045998412,0.8724904847402335,0.6649696263200938,0.05989704687564356
AKAZE+SIFT 15,0,0.5406951006273999,0.20350007375897755,129419,76385,50880,0.39314165617104135,0.6660993650585848,9.676416482997556,5.040609425944606,0.5209169566855113,4.800000190734863,64.58084869384766,105,9.819230690467283,1.0147589975814564,169619,442.4347826086956,186.67237658923852,0.5965621793115525,1.0243140438480263,0.4983417782733239,0.8967670240564264,1.7995019947225446,4.1226867770574644,8.75367358085822,0.23879716981132076,1.6809876925135194,0.04812276404546473,0.0011988993710691823,0.8917772342583877,0.4893625754434603,0.8886002629234913,0.7988337332724865,0.09926389649394013,0.7552772823676064,0.9645322282410831,0.7427829882351241,0.9507127513326294,0.6555555744954562,0.003946560878379979
AKAZE+BRIEF 15,0,0.5406951006273999,0.20350007375897755,129872,76385,52236,0.40221140815572254,0.6838515415330235,9.629157249212588,5.044369075504469,0.5238640251634655,4.800000190734863,64.58084869384766,103,9.375008123438942,0.9736062960448145,169619,454.2260869565217,220.88293420682942,0.5532337102851833,1.0234587572255673,0.24203189765425814,0.4555886268761824,1.8823495220741087,3.808434458543797,8.154644176203707,0.3714296653648825,1.863762476295913,0.04144080325243316,0.0012634964392373076,0.8080781915430597,0.49210823456446334,0.8134196634825963,0.7289972723876663,0.10222636811360127,0.5755828532596305,0.8808325353869291,0.6813450666461951,0.8976558384076548,0.5809197737621212,0.00859028960347725
BRISK+BRISK 15,0,0.491940795559667,0.19941537153177027,137173,70672,39117,0.28516544801090593,0.5535006791940231,21.47124335667689,11.420878773655692,0.5319151100816039,8.399999618530273,72.0,130400,22.650119718398578,1.0549048949862092,172243,340.1478260869565,175.66228683759425,0.6067887946008437,1.012592486950706,0.35824657910128327,0.767442266495901,2.142217989690643,3.7736507913364874,7.921024692271539,0.30597949740522024,1.77231719776584,0.03850612000903968,0.0011503949689393358,0.8204664691866291,0.39658276576537205,0.8100266878266471,0.7355578595041111,0.10034363141451949,0.691478563545141,0.9194740970169573,0.5987465585662938,0.9227363614153627,0.6883567373266827,0.05060867281039361
BRISK+ORB 15,0,0.4934469565217391,0.2002157311384392,137979,70856,35648,0.25835815595126793,0.5031048887885289,21.62375211521824,11.496648319831293,0.531667596750716,8.399999618530273,72.0,131023,22.72036903395687,1.0507135354167725,172162,309.9826086956522,171.8303502375524,0.634175811385114,1.0042282864951373,0.21776745590647256,0.5273879613010272,2.421794198337567,3.4422846954971407,7.341415650628997,0.34529286355475763,1.975335958052524,0.03162800136252618,0.0017672800718132855,0.7496001819255066,0.35972252950207195,0.7785259713396432,0.6314858870687716,0.08883510487810226,0.6643922443264696,0.838680266888946,0.5391631244988423,0.8839472670549702,0.8017153483771314,0.06618518200510096
BRISK+SIFT 15,0,0.491940795559667,0.19941537153177027,131550,70672,44867,0.34106423413150894,0.6348624632103238,21.145753281142767,11.845614037658112,0.560188794419621,8.399999618530273,72.0,124582,21.346515377345742,1.0094942040386903,172243,390.1478260869565,183.84214606337457,0.6476886374618412,1.0199456266229265,0.41633072831501017,0.8234508765013242,1.9778767707923612,5.358175598631699,9.959089819240411,0.38948447634118616,2.0623419351805916,0.06755606233371342,0.0014710143312456816,0.8405539551386393,0.4391493899340301,0.8283556420122511,0.7516666213633043,0.12293739679120444,0.6876481408002036,0.9433092953377148,0.6971458227340748,0.9380390567311678,0.6189532888136947,0.06240550572219049
BRISK+BRIEF 15,0,0.4930979153218151,0.20004933644086642,133257,70819,46398,0.3481843355320921,0.655163162428162,21.637527965562345,11.819562393386514,0.5462528996934485,8.399999618530273,72.0,126356,22.117667255856272,1.022190117607617,172192,403.46086956521737,209.40749901262402,0.5529785171097423,1.0058637953941398,0.205693030251596,0.42592327191533536,2.0706743023541536,4.606384655215111,8.852637009175252,0.5116815379973275,2.239848759765641,0.05078907674643734,0.001853528169317643,0.7773726085490045,0.4459797006092716,0.7879398932323314,0.7053323762870111,0.1208713932721727,0.5996651369006066,0.8509014735747731,0.6780295299495905,0.8886318869549201,0.6124905066341878,0.05211843431259019
FAST+BRISK 15,0,0.5080834782608696,0.1993040936032979,136306,73037,32104,0.23552888354144352,0.4395580322302395,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,279.16521739130434,183.83205617390743,0.6210823478300668,1.0109888389812072,0.34349696877994346,0.7737964676222868,2.252702463054365,3.9634425483837834,8.248813506211487,0.31425990530774983,1.9843521915135944,0.042411926107434744,0.0014328432594069274,0.686799981515097,0.33223004688398367,0.7201391912636118,0.5955502698063697,0.07215688468679571,0.6297235772392248,0.8236408508397935,0.5019932763322145,0.8369470535794342,0.7200578551551712,0.03677831274895285
FAST+ORB 15,0,0.510991304347826,0.19656546185418955,136369,73455,43237,0.3170588623514142,0.5886188823088966,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,375.97391304347826,209.63133108303398,0.5794836936450547,1.0218531728388758,0.2439513881199715,0.5607326338462978,2.2985425013057856,4.221655948199371,8.465855518505759,0.36378564655272105,2.1917948255555757,0.04493689914863349,0.0020121655063949856,0.7147356292008975,0.4335355743943326,0.7989972379958343,0.5933935456622985,0.10482358769510772,0.7145632828497692,0.8137076868221305,0.6299933759268234,0.8856374471889725,0.6209961640373828,0.032038495342224325
FAST+SIFT 15,0,0.50768,0.20101310846288867,130824,72979,55715,0.42587751482908337,0.7634387974622837,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,484.4782608695652,227.22925974427667,0.6203569443298816,1.030750961622821,0.47431093850804507,0.8554927881110597,1.8036539296395526,4.970502354308078,9.784372312225878,0.34663914565197884,2.0424743972608987,0.0640020179783526,0.0017589518083101499,0.8665494102057623,0.5302561510982261,0.86880410631873,0.8140861068746652,0.14888060152533694,0.7228447515818222,0.9467199075225127,0.8097127702608434,0.9506090095891516,0.6077058176232355,0.07315494401535999
FAST+BRIEF 15,0,0.510713043478261,0.19703382915090412,135202,73415,46794,0.34610434756882297,0.6373901791187088,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,406.90434782608696,210.9668003517654,0.5605801061256529,1.0228034876098113,0.2586517833990546,0.5517708218372186,2.1332573647324615,4.0306874158666295,8.364811535528322,0.3132880283797068,1.8684180395479077,0.043949054008076804,0.0013890669743984272,0.7777497371131287,0.4595402994724196,0.8206419145947593,0.6832246614361295,0.11516494397498267,0.6884874225344547,0.8626985476440568,0.678011363913084,0.895734977038488,0.6617062418974853,0.05926575375667583
GFTT+BRISK 15,0,0.5051269565217391,0.21233740882470384,137438,72612,33282,0.24216010128203264,0.4583539910758552,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,289.4086956521739,199.50987316321724,0.6113904549293819,1.0094777055049684,0.356520933457237,0.7902801525426623,2.2166444614603606,3.7795806108936394,7.985363022853082,0.3236884802595998,2.0750585912274193,0.039137647521064044,0.0019229613604951625,0.7055878975465327,0.32859070837829024,0.7277133913998992,0.6375373045055643,0.06873546191688792,0.6626223571531533,0.8296507802338154,0.4799628318779932,0.8375817106991913,0.7530799909483705,0.01821833642194476
GFTT+ORB 15,0,0.506455652173913,0.2104187320936019,135491,72803,44364,0.32743134230317883,0.6093704929741907,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172453,385.7739130434783,222.44784677955866,0.5748297243416277,1.0358985206894644,0.24499462589046211,0.5562801181185266,2.270580899873458,4.266512166859791,8.55593062961064,0.3561897033630872,2.1161684757693706,0.04660826180336701,0.0018934271030565323,0.7234792594444447,0.4293602066874346,0.8011603161080216,0.6125892837612249,0.09986151086129783,0.7102597347529461,0.8030944210031015,0.6227561145026007,0.876107764873817,0.6132501082154385,0.011571462056503841
GFTT+SIFT 15,0,0.5051547826086956,0.21393655794406138,134128,72616,47874,0.3569277108433735,0.6592761925746392,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,416.295652173913,231.3555507236894,0.5797597448510332,1.0522481234156376,0.5062213012777215,0.9004196152831779,1.7787074803262628,4.018102111415961,8.58475683887753,0.2609976187492167,1.714973381717194,0.04585917929142312,0.0011279608973555583,0.8062324728843062,0.46661765668328903,0.8171922178700901,0.7630402593600346,0.11318817362609329,0.6951076075619667,0.890143431197318,0.6561674090314366,0.8791163507118599,0.6522706163040094,0.06257752827925944
GFTT+BRIEF 15,0,0.5059269565217391,0.21045041936873485,134256,72727,47751,0.3556712549159814,0.6565787121701706,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172481,415.2260869565217,225.91564646892147,0.5578053893385969,1.0355744085971321,0.2548026269086793,0.5370835576647685,2.107841524951225,4.124605231795972,8.497375319054381,0.34805553810391404,1.997513254534776,0.045644142533667026,0.0016334736445310046,0.7811584042832311,0.45559164103678373,0.8171733836593839,0.7009124736250232,0.10985327648741158,0.6824554914578218,0.8526559830760904,0.6658342569575635,0.8902103790822982,0.6551342488067824,0.040628379481521086
ORB+BRISK 15,0,0.461391304347826,0.21935205356377793,135232,66325,43371,0.320715511121628,0.6539163211458726,45.25326004538331,15.109871107272998,0.3338957478890958,31.0,111.0786361694336,36,46.22114274799254,1.0213881320735472,172139,377.1391304347826,195.3787353013104,0.5910728812493646,0.9961420341072535,0.3202436732362273,0.6782094488775907,2.1177918739937462,4.4073518102224325,8.538187101611305,0.5655622420511401,2.575015610982319,0.04654963322290582,0.0029051670471052084,0.858649470754555,0.3806429363871056,0.7963581188487013,0.7915506160910817,0.09455187573966324,0.668348821684012,0.9136529591233384,0.6339524846325013,0.9173709787005675,0.6547795358329878,0.0510236190404059
ORB+ORB 15,0,0.45510956521739127,0.2225960665982855,137170,65422,38275,0.2790333163228111,0.5850478432331632,45.88200185672443,15.87095310997902,0.345908035127569,31.0,111.0786361694336,36,48.082661480595284,1.0479634613751783,172500,332.82608695652175,186.92064165306206,0.6104619138981955,0.9723478712753542,0.21490072042046954,0.5077535574609522,2.3627354830057987,3.69039148501859,7.662176376522646,0.4539777922926192,2.281654789734828,0.035102427644528686,0.002273024167210973,0.7927769591207766,0.3382989636335708,0.7958311464241373,0.7044338982706684,0.07792362784158449,0.6859694092615845,0.8268207899101532,0.5031679740499162,0.8771347431168216,0.7713151277204652,0.020242193219978208
ORB+SIFT 15,0,0.45510956521739127,0.2225960665982855,127106,65422,42067,0.33095998615328936,0.6430099966372168,44.730321702583055,17.40984533452268,0.38921797724332724,31.0,111.0786361694336,36,45.03738330711662,1.0068647305193836,172500,365.8,193.74322765162543,0.6296543628942266,1.0186982435151741,0.3559808622542307,0.7162239407549825,2.011973161196169,6.621489150787531,11.142165353303364,0.6849074096084817,2.916221692590219,0.09090837568643495,0.003779684788551596,0.7838319435362926,0.3829620718225291,0.7281398313989225,0.6981543792709746,0.09735884959838642,0.536775009649918,0.9109630933185026,0.6700412051383152,0.8997029675626615,0.49812277534730715,0.1008739907891872
ORB+BRIEF 15,0,0.45510956521739127,0.2225960665982855,130461,65422,46542,0.3567502931910686,0.7114120632203235,45.951527782634955,16.146447479973148,0.35137999233346223,31.0,111.0786361694336,36,46.90005737785152,1.0206419599301118,172500,404.7130434782609,211.9494511195244,0.5478986222936647,1.000118438259752,0.1501518892462389,0.2960763452014539,1.9718456203765031,5.652639486129955,9.86644539462868,0.885393837823901,2.8928284167549636,0.06766773211917738,0.003265867388595247,0.7945375248281645,0.4157270967934966,0.7568611335727112,0.7371504453291142,0.10346417157902311,0.4846691322224254,0.8499157008240256,0.6672767542411698,0.8747666669808283,0.5718751223737129,-0.021093794383859804
SIFT+BRISK 15,0,0.4524382608695653,0.18319476714693272,131824,65038,30058,0.2280161427357689,0.462160583043759,5.683779451317858,7.375689111979805,1.297673348368515,1.7983053922653198,197.4391553401947,116039,6.439859245913147,1.133024126124384,172278,261.37391304347824,159.61477870278887,0.551597370103585,0.9847809136703458,0.2603926376404609,0.6075078138601979,2.333045278718744,4.760263684913218,9.003521942589666,0.3993945039590126,2.4535085499213087,0.05305558927054254,0.002827866125490718,0.7431454120713058,0.30895876103874464,0.6758794190241764,0.6539686137139329,0.06502738241441687,0.44328222489761443,0.8632753139959624,0.5314653733223124,0.8531876391170012,0.5440892828807089,0.018749138169217503
SIFT+SIFT 15,0,0.4501008695652174,0.18393037505754473,131735,64702,38095,0.28917903366607206,0.588776235665049,5.9015311042421,8.218057613883833,1.392529746725656,1.7977952361106873,346.2698974609375,121261,6.51773838916778,1.1044148160945457,172322,331.2608695652174,168.1576427541584,0.5313165840833547,1.001566764380292,0.48595465478898187,0.9279850970731343,1.9096125285107046,4.1060690021634345,8.619329273134092,0.20034125213282583,1.6655287361555875,0.045811667362508066,0.0012862580391127445,0.798996106332956,0.3775053315611475,0.8442128032600056,0.7064610577328384,0.07571961036036892,0.7346006110283736,0.9085294951808596,0.5997435179825019,0.9015031602666358,0.6082555544520661,0.039667749722045634
SIFT+BRIEF 15,0,0.4548782975600808,0.1818466515610539,132323,65348,40353,0.3049583216825495,0.6175093346391627,5.995601297000539,8.042577516846556,1.341412999038157,1.796990156173706,239.13036346435547,116857,5.647055115625442,0.9418663509947757,172168,350.89565217391305,182.4201730793878,0.5444214298628204,1.0047432328401098,0.19296309709889728,0.4336614227166407,2.247380090994191,4.777287395237411,8.98379003984971,0.4128565410254504,2.209000239138548,0.0536641400210092,0.002081629618615716,0.7627895153942541,0.3927472806376043,0.7759068867389279,0.6862389033362566,0.10456764287435744,0.5631874695403631,0.8555518758007757,0.6765945107082528,0.8882345557236134,0.6277292425641521,0.030304099768738508
SIFT SIG 4.8+BRISK 15,0,0.4581908714912717,0.17033682654351182,122287,61996,33286,0.27219573625978233,0.5369056068133428,12.465439903519409,9.993387585059487,0.801687518644089,5.399348497390747,442.14707946777344,109866,13.068554491519155,1.0483829365564121,161824,289.44347826086954,144.53380475977406,0.6028794341940975,1.0205751756191683,0.2726624284494998,0.6207117048720522,2.276484180096764,4.166616238847956,8.198852236769985,0.28949107732980833,1.9766745314528076,0.04111639013141217,0.0016823889923691642,0.8025533831896411,0.3606884228918732,0.7831338051542882,0.6878644834157489,0.08453914890842355,0.5438232557659926,0.896923608139146,0.5898100291503555,0.9057832921637586,0.5946987470229365,0.08044033383874998
SIFT SIG 4.8+SIFT SIG 4.8 15,0,0.45511808333905207,0.16941750660613833,125888,62193,44259,0.35157441535332995,0.7116395735854517,13.338052699129307,12.565014776751354,0.94204266995973,5.4032816886901855,442.14707946777344,116207,13.43021044175428,1.0069093851031934,163288,384.8608695652174,153.9077017004741,0.5251325231802867,1.0320022803671665,0.5328012802328717,0.9461807866286533,1.7758605726606096,3.4194363243518047,7.747949223557871,0.10637384486771052,1.013178175397187,0.03584932638535841,0.0003615083937730179,0.8954598010597239,0.45622368845688926,0.9152473374275618,0.8167135189027432,0.10794007972474429,0.8174600866151953,0.97084914958554,0.7521218864853786,0.9439983712187334,0.6556228748192519,0.04286856983772869
SIFT SIG 4.8+BRIEF 15,0,0.45835875659215936,0.17019257835153828,123685,61719,37716,0.30493592594089824,0.6110922082340933,13.439683497994421,12.261682472273455,0.9123490500429747,5.3972556591033936,271.7062225341797,111675,12.384006883423178,0.9214507830687545,161442,327.96521739130435,163.977619386718,0.5248654963553445,1.0200174318295938,0.21239334105984753,0.46256488439668764,2.1778690522427797,4.1070218700731695,8.282885240593872,0.2857142857142857,1.6984701030273355,0.04251930306827829,0.0009279881217520415,0.7761863157777815,0.40562169572574247,0.7731321577434709,0.7119588839992896,0.10485844688379949,0.5418794065526017,0.8716491198233906,0.6664884852711893,0.8761266536443607,0.5611632806558646,0.058791691633677694
